SCHOOLJAAR 2010-2011 IN HET MBO (peildatum 1 oktober 2010);;;;;SCHOOLJAAR 2011-2012 IN HET HBO (peildatum 1 oktober 2011);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;9
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie ;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie ;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;6
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;9
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
27GZ;ROC Mondriaan;economie ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;4
27GZ;ROC Mondriaan;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
27GZ;ROC Mondriaan;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;3
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
27YU;Regionaal Opleidingencentrum van Twente;economie ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;2
27YU;Regionaal Opleidingencentrum van Twente;economie ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;5
27YU;Regionaal Opleidingencentrum van Twente;economie ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;2
27YU;Regionaal Opleidingencentrum van Twente;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;6
27YU;Regionaal Opleidingencentrum van Twente;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;2
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;3
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;3
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
28DE;ROC de Leijgraaf;economie ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
28DE;ROC de Leijgraaf;economie ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
28DE;ROC de Leijgraaf;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
30BC;Stichting SintLucas - De Eindhovense school;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
30BC;Stichting SintLucas - De Eindhovense school;techniek ;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
04FO;Regionaal Opleidingen Centrum Koning Willem I;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;6
04FO;Regionaal Opleidingen Centrum Koning Willem I;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;1
04FO;Regionaal Opleidingen Centrum Koning Willem I;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;1
04NZ;SOMA College;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
05EL;Regionaal Opleidingen Centrum Westerschelde voor Vavo Bbo Mbo Vw;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
05EL;Regionaal Opleidingen Centrum Westerschelde voor Vavo Bbo Mbo Vw;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;economie ;BBL;vakopleiding;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
21CS;CITAVERDE College;landbouw ;BOL;vakopleiding;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
21CS;CITAVERDE College;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;1
21CS;CITAVERDE College;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;2
21CS;CITAVERDE College;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
21CS;CITAVERDE College;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;8
21CS;CITAVERDE College;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;2
21CS;CITAVERDE College;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;2
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;2
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;4
25LF;Regionaal Opleidingen Centrum Rijn IJssel College;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;1
25LH;Stichting ROC Midden Nederland;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25LH;Stichting ROC Midden Nederland;economie ;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25LH;Stichting ROC Midden Nederland;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;6
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;9
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;44
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie ;BBL;vakopleiding;25JX;Hogeschool Zuyd;economie;3
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie ;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;33
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek ;BBL;vakopleiding;25JX;Hogeschool Zuyd;techniek;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;vakopleiding;25JX;Hogeschool Zuyd;economie;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;14
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;14
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;4
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25LV;Scholengemeenschap De Rooi Pannen;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;11
25LV;Scholengemeenschap De Rooi Pannen;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25LV;Scholengemeenschap De Rooi Pannen;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;4
25LX;ROC West-Brabant;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;2
25MB;Regionaal Opleidingen Centrum Eindhoven;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;6
25MB;Regionaal Opleidingen Centrum Eindhoven;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;11
25MB;Regionaal Opleidingen Centrum Eindhoven;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;4
25MB;Regionaal Opleidingen Centrum Eindhoven;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
25MB;Regionaal Opleidingen Centrum Eindhoven;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;2
25MB;Regionaal Opleidingen Centrum Eindhoven;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;9
25MB;Regionaal Opleidingen Centrum Eindhoven;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25MB;Regionaal Opleidingen Centrum Eindhoven;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25MB;Regionaal Opleidingen Centrum Eindhoven;zorg en welzijn;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
25PJ;Regionaal Opleidingen Centrum Deltion College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25PJ;Regionaal Opleidingen Centrum Deltion College;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;2
25PJ;Regionaal Opleidingen Centrum Deltion College;techniek ;BBL;vakopleiding;25JX;Hogeschool Zuyd;techniek;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;vakopleiding;25JX;Hogeschool Zuyd;techniek;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;vakopleiding;25JX;Hogeschool Zuyd;economie;10
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;vakopleiding;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;13
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;101
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;6
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;examendeelnemer;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;examendeelnemer;middenkader/specialist;25JX;Hogeschool Zuyd;economie;3
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek ;BOL;vakopleiding;25JX;Hogeschool Zuyd;economie;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;61
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;11
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;vakopleiding;25JX;Hogeschool Zuyd;techniek;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;18
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;30
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;9
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;37
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;examendeelnemer;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;1
25PM;Regionaal Opleidingen Centrum A12;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie ;BOL;vakopleiding;25JX;Hogeschool Zuyd;economie;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;3
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BOL;vakopleiding;25JX;Hogeschool Zuyd;economie;3
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BOL;vakopleiding;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;1
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;21
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;2
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;54
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;5
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;examendeelnemer;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;examendeelnemer;middenkader/specialist;25JX;Hogeschool Zuyd;economie;3
25PU;Regionaal Opleidingen Centrum Arcus College;economie ;examendeelnemer;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek ;BOL;vakopleiding;25JX;Hogeschool Zuyd;economie;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;20
25PU;Regionaal Opleidingen Centrum Arcus College;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;6
25PU;Regionaal Opleidingen Centrum Arcus College;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;3
25PU;Regionaal Opleidingen Centrum Arcus College;techniek ;BBL;vakopleiding;25JX;Hogeschool Zuyd;economie;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek ;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;4
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;24
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;9
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;12
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;5
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25PV;ROC Zeeland Instelling voor middelbaar beroepsonderwijs en volwassen educatie;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;1
25PV;ROC Zeeland Instelling voor middelbaar beroepsonderwijs en volwassen educatie;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;2
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
26CC;Helicon Opleidingen;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;onderwijs;1
26CC;Helicon Opleidingen;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
26CC;Helicon Opleidingen;landbouw ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie ;examendeelnemer;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
27GZ;ROC Mondriaan;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gezondheidszorg;1
27YU;Regionaal Opleidingencentrum van Twente;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;1
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BBL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
28DE;ROC de Leijgraaf;economie ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;3
30BC;Stichting SintLucas - De Eindhovense school;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;techniek;3
30BC;Stichting SintLucas - De Eindhovense school;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;economie;5
30BC;Stichting SintLucas - De Eindhovense school;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;gedrag en maatschappij;1
30BC;Stichting SintLucas - De Eindhovense school;techniek ;BOL;middenkader/specialist;25JX;Hogeschool Zuyd;taal en cultuur;14
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
00GT;Regionaal Opleidingen Centrum Albeda College;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;3
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
01AA;Landstede;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
01AA;Landstede;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
01AA;Landstede;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
01AA;Landstede;zorg en welzijn;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;4
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;3
01AA;Landstede;zorg en welzijn;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
01NJ;Agrarisch Opleidingcentrum Terra;landbouw ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
02OV;Leidse Instrumentmakers School;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
02PA;Mediacollege Amsterdam Ma;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
02PN;C I B A P Christelijk MBO;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
02PN;C I B A P Christelijk MBO;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04CY;Regionaal Opleidingen Centrum Rivor;economie ;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
04CY;Regionaal Opleidingen Centrum Rivor;economie ;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04CY;Regionaal Opleidingen Centrum Rivor;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
04CY;Regionaal Opleidingen Centrum Rivor;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04CY;Regionaal Opleidingen Centrum Rivor;economie ;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04CY;Regionaal Opleidingen Centrum Rivor;techniek ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;4
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;2
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;12
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;2
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
